training_step, return
2012466,7.0
2012875,3.0
2013047,7.0
2013630,7.0
2013718,4.0
2014040,7.0
2014164,3.0
2014278,3.0
2014457,7.0
2014489,3.0
2014895,3.0
2015656,3.0
2015776,7.0
2016114,4.0
2016269,5.0
2016300,3.0
2016522,7.0
2016566,11.0
2016896,3.0
2016974,11.0
2017422,3.0
2017722,7.0
2018145,3.0
2018321,7.0
2018550,3.0
2018621,4.0
2018884,2.0
2019038,7.0
2019477,7.0
2019741,3.0
2019773,7.0
2020199,7.0
2020375,4.0
2020891,3.0
2020944,7.0
2021115,11.0
2021541,7.0
2021647,7.0
2021803,7.0
2022230,3.0
2022432,7.0
2022923,3.0
2022999,7.0
2023178,7.0
2023319,2.0
2023565,3.0
2023703,4.0
2023831,3.0
2024491,7.0
2024952,3.0
2025056,7.0
2025241,7.0
2025427,8.0
2025624,7.0
2025762,7.0
2025868,3.0
2026073,3.0
2026175,3.0
2026543,4.0
2027296,7.0
2027483,7.0
2027700,11.0
2027840,11.0
2027899,3.0
2028203,3.0
2028624,11.0
2029162,7.0
2029350,7.0
2029727,3.0
2029868,3.0
2029958,7.0
2030260,7.0
2030540,6.0
2030700,11.0
2031369,3.0
2031828,5.0
2031890,3.0
2032023,7.0
2032157,11.0
2032322,7.0
2032559,3.0
2032692,2.0
2033010,3.0
2033430,7.0
2033887,7.0
2034142,5.0
2034226,7.0
2034401,11.0
2034619,7.0
2034757,4.0
2035031,3.0
2035503,4.0
2035943,4.0
2036087,1.0
2036163,3.0
2036277,7.0
2036501,11.0
2036621,3.0
2036703,11.0
2036817,7.0
2037996,7.0
2038141,7.0
2038261,11.0
2038334,7.0
2038579,11.0
2038680,7.0
2038760,4.0
2038872,7.0
2040076,11.0
2040199,7.0
2040324,7.0
2040414,11.0
2040703,3.0
2040784,3.0
2040953,11.0
2041534,3.0
2041666,7.0
2042147,7.0
2042261,7.0
2042344,3.0
2042766,7.0
2042865,11.0
2043560,3.0
2043726,7.0
2043982,3.0
2044084,11.0
2044207,7.0
2044321,7.0
2044401,7.0
2044790,3.0
2045410,2.0
2045614,7.0
2045749,3.0
2046043,7.0
2046106,3.0
2046231,3.0
2046480,11.0
2046854,7.0
2047289,1.0
2047670,7.0
2047772,3.0
2047976,3.0
2048063,3.0
2048540,7.0
2049200,7.0
2049315,3.0
2049440,11.0
2049661,3.0
2049732,7.0
2049824,7.0
2050030,7.0
2050089,3.0
2050580,3.0
2050946,3.0
2051257,7.0
2051375,7.0
2051722,7.0
2051789,7.0
2052093,7.0
2052144,4.0
2052384,3.0
2052638,7.0
2052973,3.0
2053434,7.0
2053784,7.0
2053892,5.0
2054169,11.0
2054298,6.0
2054413,3.0
2054657,3.0
2055031,7.0
2055517,11.0
2055715,1.0
2055779,2.0
2055953,7.0
2056187,3.0
2056352,7.0
2056464,4.0
2057109,11.0
2057577,7.0
2057738,3.0
2057809,3.0
2057984,3.0
2058198,2.0
2058531,7.0
2059098,2.0
2059407,6.0
2059634,7.0
2059774,3.0
2059881,7.0
2060047,7.0
2060222,3.0
2060348,6.0
2060552,3.0
2060725,2.0
2060891,3.0
2060997,3.0
2061467,7.0
2061673,3.0
2062075,3.0
2062309,11.0
2062367,3.0
2062784,7.0
2062914,3.0
2063529,7.0
2063633,1.0
2063971,1.0
2064017,5.0
2064422,7.0
2064845,7.0
2065162,7.0
2065394,7.0
2065557,3.0
2065690,7.0
2065991,3.0
2066107,8.0
2066285,3.0
2066481,7.0
2066795,2.0
2067424,3.0
2067612,7.0
2067937,7.0
2068026,3.0
2068173,7.0
2068533,7.0
2068767,7.0
2068853,7.0
2069324,9.0
2069512,11.0
2069998,7.0
2070115,11.0
2070231,7.0
2070590,7.0
2070792,3.0
2070907,7.0
2071201,2.0
2071385,7.0
2071536,3.0
2071705,3.0
2072066,4.0
2072256,3.0
2072848,7.0
2072976,4.0
2073267,7.0
2073489,5.0
2073735,3.0
2074124,7.0
2074364,8.0
2074638,7.0
2074913,4.0
2075032,7.0
2075324,7.0
2075569,11.0
2075798,7.0
2076190,7.0
2076417,7.0
2076694,7.0
2076901,2.0
2077114,11.0
2077351,3.0
2077627,7.0
2077861,7.0
2078058,7.0
2078219,3.0
2078479,7.0
2078680,1.0
2078721,3.0
2079141,3.0
2079350,3.0
2079382,3.0
2079836,3.0
2079942,11.0
2080082,3.0
2080503,3.0
2080537,7.0
2080740,7.0
2081242,5.0
2081857,3.0
2082018,11.0
2082180,5.0
2082353,5.0
2082522,3.0
2082628,8.0
2082821,11.0
2083263,3.0
2083468,3.0
2083947,8.0
2084204,3.0
2084591,4.0
2084693,7.0
2084894,7.0
2085029,5.0
2085287,3.0
2085525,7.0
2085972,3.0
2086146,3.0
2086265,7.0
2086441,7.0
2086610,3.0
2086729,3.0
2086915,3.0
2087512,2.0
2088028,7.0
2088168,3.0
2088254,2.0
2088470,3.0
2088715,5.0
2088811,11.0
2088908,2.0
2089405,7.0
2089572,7.0
2090026,3.0
2090083,7.0
2090231,7.0
2090523,7.0
2090738,3.0
2090833,3.0
2091319,2.0
2091466,7.0
2091626,7.0
2091985,7.0
2092086,7.0
2092184,5.0
2092601,11.0
2092837,5.0
2093489,3.0
2093695,7.0
2094043,7.0
2094113,3.0
2094207,3.0
2094326,5.0
2094684,11.0
2094894,7.0
2095413,2.0
2095514,3.0
2095758,7.0
2096069,3.0
2096139,3.0
2096264,7.0
2096708,3.0
2096915,3.0
2097192,1.0
2097470,7.0
2097574,7.0
2097856,5.0
2098283,2.0
2098371,5.0
2098708,2.0
2098979,7.0
2099129,6.0
2099496,3.0
2099627,7.0
2099908,7.0
2100343,7.0
2100481,5.0
2100712,2.0
2100767,7.0
2101032,7.0
2101229,11.0
2101558,7.0
2101889,3.0
2101965,7.0
2102432,11.0
2102769,7.0
2103111,11.0
2103253,3.0
2103569,7.0
2103619,7.0
2103944,7.0
2104041,4.0
2104488,7.0
2104706,2.0
2104868,11.0
2105245,9.0
2105308,7.0
2105628,7.0
2106026,11.0
2106065,3.0
2106512,3.0
2106825,5.0
2106890,3.0
2107297,7.0
2107405,11.0
2107646,3.0
2108083,7.0
2108123,7.0
2108573,7.0
2108853,3.0
2108955,7.0
2109323,3.0
2109430,3.0
2109668,3.0
2110104,3.0
2110626,7.0
2110826,7.0
2110910,7.0
2111035,11.0
2111214,7.0
2111346,3.0
2111494,7.0
2112182,7.0
2112369,7.0
2112501,7.0
2112691,7.0
2112847,3.0
2112975,7.0
2113057,3.0
2113551,7.0
2114255,4.0
2114557,7.0
2114750,7.0
2114839,2.0
2115037,7.0
2115158,5.0
2115407,9.0
2116548,2.0
2116641,7.0
2116813,7.0
2116921,11.0
2117099,7.0
2117181,3.0
2117342,7.0
2117463,7.0
2117760,3.0
2117902,2.0
2118009,2.0
2118606,7.0
2119180,11.0
2119236,7.0
2119441,5.0
2119492,3.0
2119751,2.0
2119964,7.0
2120061,4.0
2120239,1.0
2120356,3.0
2120634,3.0
2120848,2.0
2121476,3.0
2121599,5.0
2121989,3.0
2122101,3.0
2122233,2.0
2122379,3.0
2122818,7.0
2122910,7.0
2123531,7.0
2123664,4.0
2124059,7.0
2124183,11.0
2124257,3.0
2124399,3.0
2124978,7.0
2125484,2.0
2125561,3.0
2125724,7.0
2125864,9.0
2126149,11.0
2126203,3.0
2126320,4.0
2126680,3.0
2127033,7.0
2127321,3.0
2127587,5.0
2127746,3.0
2127887,3.0
2128228,11.0
2128385,7.0
2128735,7.0
2129092,7.0
2129312,2.0
2129505,3.0
2129642,7.0
2129804,7.0
2129947,7.0
2130247,3.0
2131160,7.0
2131340,3.0
2131567,7.0
2131604,1.0
2131751,8.0
2131859,7.0
2132036,11.0
2132310,7.0
2132458,3.0
2132756,7.0
2132837,2.0
2133189,3.0
2133622,7.0
2134103,7.0
2134371,7.0
2134521,7.0
2134780,3.0
2134859,3.0
2134955,7.0
2135214,3.0
2135694,4.0
2135980,3.0
2136110,7.0
2136122,3.0
2136395,3.0
2136576,7.0
2136838,7.0
2137273,7.0
2137719,3.0
2138184,7.0
2138396,3.0
2138454,7.0
2138603,3.0
2138894,7.0
2138984,5.0
2139148,9.0
2139748,3.0
2140071,2.0
2140265,11.0
2140483,11.0
2140512,7.0
2140669,7.0
2140916,3.0
2141252,5.0
2141386,3.0
2141640,3.0
2141800,7.0
2142127,7.0
2142547,7.0
2142982,7.0
2143277,3.0
2143410,3.0
2143707,7.0
2143791,11.0
2143860,7.0
2144183,7.0
2144571,3.0
2144977,3.0
2145041,7.0
2145297,3.0
2145468,7.0
2145758,4.0
2145856,7.0
2146174,2.0
2146627,7.0
2146971,2.0
2147094,4.0
2147299,3.0
2147355,7.0
2147523,7.0
2147844,11.0
2147914,7.0
2148089,3.0
2148708,11.0
2149147,7.0
2149322,3.0
2149406,7.0
2149545,3.0
2149981,7.0
2150111,3.0
2150496,2.0
2150662,3.0
2150832,11.0
2151034,1.0
2151205,7.0
2151381,7.0
2151730,5.0
2151889,1.0
2152141,3.0
2152357,7.0
2152521,3.0
2152725,7.0
2153009,3.0
2153066,3.0
2153435,7.0
2153787,7.0
2154172,3.0
2154379,3.0
2154594,11.0
2154786,7.0
2154944,7.0
2155086,3.0
2155322,7.0
2155488,4.0
2155715,3.0
2155994,11.0
2156807,3.0
2156997,7.0
2157172,11.0
2157320,2.0
2157470,7.0
2157575,11.0
2158050,7.0
2158288,3.0
2158413,2.0
2158696,11.0
2158886,11.0
2159018,3.0
2159173,3.0
2159490,3.0
2159650,11.0
2160750,7.0
2161060,3.0
2161171,2.0
2161275,11.0
2161408,11.0
2161531,3.0
2161704,7.0
2161873,3.0
2161941,6.0
2162396,3.0
2163150,8.0
2163201,3.0
2163467,7.0
2163713,7.0
2163757,7.0
2163863,2.0
2164002,7.0
2164359,7.0
2164419,3.0
2164843,2.0
2165087,2.0
2165179,3.0
2165523,7.0
2165733,3.0
2165921,7.0
2166418,7.0
2166440,3.0
2166679,7.0
2166872,3.0
2167108,3.0
2167206,3.0
2167764,3.0
2167976,7.0
2168324,3.0
2168485,4.0
2168513,7.0
2168733,7.0
2168932,7.0
2169132,7.0
2169164,7.0
2169819,7.0
2170385,7.0
2170571,7.0
2170763,3.0
2170996,4.0
2171192,7.0
2171217,7.0
2171470,11.0
2171910,11.0
2172272,1.0
2172403,3.0
2172593,3.0
2172629,7.0
2172788,3.0
2173061,7.0
2173390,3.0
2173753,3.0
2173907,3.0
2173972,7.0
2174179,11.0
2174615,3.0
2175082,3.0
2175499,7.0
2175836,11.0
2175996,3.0
2176239,7.0
2176361,4.0
2176641,3.0
2176879,7.0
2177163,11.0
2177359,3.0
2177554,7.0
2177757,3.0
2177895,7.0
2178094,11.0
2178437,11.0
2178963,11.0
2179190,2.0
2179219,7.0
2179420,4.0
2179557,3.0
2179616,7.0
2180752,11.0
2180884,11.0
2181015,7.0
2181275,7.0
2181485,7.0
2181637,4.0
2181718,5.0
2181871,3.0
2182193,4.0
2182961,11.0
2183076,7.0
2183335,7.0
2183511,3.0
2183692,7.0
2183781,7.0
2183894,3.0
2184195,3.0
2184341,6.0
2184422,2.0
2184985,2.0
2185114,6.0
2185533,3.0
2185761,7.0
2185838,7.0
2186216,3.0
2186334,2.0
2186482,7.0
2187003,3.0
2187170,7.0
2187588,7.0
2187856,3.0
2188241,3.0
2188412,11.0
2188538,7.0
2188769,5.0
2188989,3.0
2189083,11.0
2189189,3.0
2189647,7.0
2189857,2.0
2190300,7.0
2190480,7.0
2190560,3.0
2190765,3.0
2191158,11.0
2191249,7.0
2191678,3.0
2191847,2.0
2191978,8.0
2192340,2.0
2192356,7.0
2192585,5.0
2192834,7.0
2193100,3.0
2193180,3.0
2193731,7.0
2193904,7.0
2194437,11.0
2194673,11.0
2194867,3.0
2195054,7.0
2195122,3.0
2195211,3.0
2195323,11.0
2195809,11.0
2196328,3.0
2196443,3.0
2196497,7.0
2196692,3.0
2197117,7.0
2197180,7.0
2197828,3.0
2197922,6.0
2198352,3.0
2198465,3.0
2198565,7.0
2198754,7.0
2198916,2.0
2199523,1.0
2199684,3.0
2199975,7.0
2200111,11.0
2200236,6.0
2200374,3.0
2200812,7.0
2200937,3.0
2201543,3.0
2201748,7.0
2202034,7.0
2202213,5.0
2202342,5.0
2202426,7.0
2202663,3.0
2202890,11.0
2202967,3.0
2203153,3.0
2203298,2.0
2203426,2.0
2203512,2.0
2203814,4.0
2204721,7.0
2204953,7.0
2205025,7.0
2205144,2.0
2205346,4.0
2205587,11.0
2205836,3.0
2206147,3.0
2206516,7.0
2207005,7.0
2207200,7.0
2207418,4.0
2207652,7.0
2207724,5.0
2207893,7.0
2208322,3.0
2208543,3.0
2208848,3.0
2209089,11.0
2209132,11.0
2209482,7.0
2209673,3.0
2209917,3.0
2210343,3.0
2210601,7.0
2210798,3.0
2210906,7.0
2211037,3.0
2211189,7.0
2211506,3.0
2212098,5.0
2212399,7.0
2212657,7.0
2212821,3.0
2212961,7.0
2213091,7.0
2213272,11.0
2213568,7.0
2213743,2.0
2214157,7.0
2214396,3.0
2214421,3.0
2214847,3.0
2215045,8.0
2215183,11.0
2215313,7.0
2215541,3.0
2215590,3.0
2215812,7.0
2216449,7.0
2216913,7.0
2217246,7.0
2217376,7.0
2217598,7.0
2217646,7.0
2217870,7.0
2218033,11.0
2218509,7.0
2218934,3.0
2219186,7.0
2219275,3.0
2219430,7.0
2219622,3.0
2219747,5.0
2219933,7.0
2220051,3.0
2220527,3.0
2221209,3.0
2221368,11.0
2221500,7.0
2221649,3.0
2221804,7.0
2222584,7.0
2222945,5.0
2223113,9.0
2223228,3.0
2223434,7.0
2223556,7.0
2223669,2.0
2223715,7.0
2223892,11.0
2225001,4.0
2225146,3.0
2225262,3.0
2225505,7.0
2225635,11.0
2225730,7.0
2225769,7.0
2226150,7.0
2226925,7.0
2226944,9.0
2227206,7.0
2227424,6.0
2227564,7.0
2227655,3.0
2227795,7.0
2228212,7.0
2228990,7.0
2229020,11.0
2229264,7.0
2229621,7.0
2229719,7.0
2229819,3.0
2230138,3.0
2230273,7.0
2230508,7.0
2231046,7.0
2231321,7.0
2231642,3.0
2231775,7.0
2231854,3.0
2232192,7.0
2232326,7.0
2232531,3.0
2233103,7.0
2233382,7.0
2233695,7.0
2233856,11.0
2233906,7.0
2234252,7.0
2234318,2.0
2234594,7.0
2234913,1.0
2235166,7.0
2235469,11.0
2235721,3.0
2235964,7.0
2236283,3.0
2236378,7.0
2236590,3.0
2236703,5.0
2236934,3.0
2237219,7.0
2237786,4.0
2238035,4.0
2238439,7.0
2238658,7.0
2238726,3.0
2238988,7.0
2239239,3.0
2239323,9.0
2239844,7.0
2240094,7.0
2240520,11.0
2240719,7.0
2240784,4.0
2241049,7.0
2241379,7.0
2241907,7.0
2242168,7.0
2242294,6.0
2242582,7.0
2242839,7.0
2243027,3.0
2243104,7.0
2243255,2.0
2243460,11.0
2243697,11.0
2244405,5.0
2244646,7.0
2244792,2.0
2245050,3.0
2245127,3.0
2245316,7.0
2245533,11.0
2245927,7.0
2246461,7.0
2246661,3.0
2246701,7.0
2246818,3.0
2247110,7.0
2247185,7.0
2247337,3.0
2247983,7.0
2248308,3.0
2248518,7.0
2248686,3.0
2248765,7.0
2248899,11.0
2249104,3.0
2249171,7.0
2249438,5.0
2250331,3.0
2250491,1.0
2250617,5.0
2250710,3.0
2250828,7.0
2250923,3.0
2251131,3.0
2251271,5.0
2252040,3.0
2252387,7.0
2252544,7.0
2252609,2.0
2252801,11.0
2252911,11.0
2253162,3.0
2253295,3.0
2254069,3.0
2254443,7.0
2254612,7.0
2254663,7.0
2254882,11.0
2254987,11.0
2255218,7.0
2255374,11.0
2256128,7.0
2256334,3.0
2256510,7.0
2256666,7.0
2256738,11.0
2256903,3.0
2257045,7.0
2257407,3.0
2258183,7.0
2258528,3.0
2258534,3.0
2258873,9.0
2258960,7.0
2259104,7.0
2259371,9.0
2259659,3.0
2259703,9.0
2259926,1.0
2260079,3.0
2260243,7.0
2260584,7.0
2260821,3.0
2261128,3.0
2261367,3.0
2261443,4.0
2261685,3.0
2261990,7.0
2262638,7.0
2262881,7.0
2263050,4.0
2263421,7.0
2263438,2.0
2263740,7.0
2264010,3.0
2264212,7.0
2264593,7.0
2264659,3.0
2264935,7.0
2265111,7.0
2265306,2.0
2265485,7.0
2265843,5.0
2266074,7.0
2266651,7.0
2266746,11.0
2267016,11.0
2267191,11.0
2267372,7.0
2267863,3.0
2268131,7.0
2268309,3.0
2268575,7.0
2268710,7.0
2268800,7.0
2269076,7.0
2269425,7.0
2269943,11.0
2270150,3.0
2270336,3.0
2270594,3.0
2270821,3.0
2271490,7.0
2271702,11.0
2271942,3.0
2271970,3.0
2272163,7.0
2272213,7.0
2272387,7.0
2272659,4.0
2273091,3.0
2273332,3.0
2273780,11.0
2273994,7.0
2274220,7.0
2274444,7.0
2274574,7.0
2274678,3.0
2275143,7.0
2275385,7.0
2275829,4.0
2276015,3.0
2276278,7.0
2276469,3.0
2276645,4.0
2277208,4.0
2277407,3.0
2277589,3.0
2277795,8.0
2277892,7.0
2278077,7.0
2278359,11.0
2278697,7.0
2278913,3.0
2279042,7.0
2279263,7.0
2279471,7.0
2279643,7.0
2280140,7.0
2280444,11.0
2280725,3.0
2280965,4.0
2281094,7.0
2281285,3.0
2281716,4.0
2281880,7.0
2282231,11.0
2282464,3.0
2282597,11.0
2282988,3.0
2283115,3.0
2283337,7.0
2283777,7.0
2284305,11.0
2284486,3.0
2284623,3.0
2284864,11.0
2285011,3.0
2285217,5.0
2285391,7.0
2285800,3.0
2285990,3.0
2286545,7.0
2286685,7.0
2287072,7.0
2287270,7.0
2287392,7.0
2287450,7.0
2287824,3.0
2288048,7.0
2288602,7.0
2288762,11.0
2288951,3.0
2289134,7.0
2289294,3.0
2289446,7.0
2289504,7.0
2289721,3.0
2290109,7.0
2290258,3.0
2290504,1.0
2290626,3.0
2290818,7.0
2291005,7.0
2291345,7.0
2291776,7.0
2292189,11.0
2292532,3.0
2292692,4.0
2292897,11.0
2293059,7.0
2293398,7.0
2293796,3.0
2294221,3.0
2294281,11.0
2294518,3.0
2294588,7.0
2294950,7.0
2295142,11.0
2295687,8.0
2295853,7.0
2296282,7.0
2296346,7.0
2296572,7.0
2296643,7.0
2296842,7.0
2296940,2.0
2296975,3.0
2297195,7.0
2297474,3.0
2298094,3.0
2298604,3.0
2298701,7.0
2298898,7.0
2299257,7.0
2299343,6.0
2299531,7.0
2300026,7.0
2300150,7.0
2300624,3.0
2300758,7.0
2301343,11.0
2301399,7.0
2301591,7.0
2301900,5.0
2302087,7.0
2302173,3.0
2302682,7.0
2302815,7.0
2303033,3.0
2303397,7.0
2303424,3.0
2303663,7.0
2304105,3.0
2304228,7.0
2304510,2.0
2304738,7.0
2304881,7.0
2305091,7.0
2305454,7.0
2305594,2.0
2305685,3.0
2306168,7.0
2306285,7.0
2306794,7.0
2306933,7.0
2307110,3.0
2307285,3.0
2307405,3.0
2307504,4.0
2307740,7.0
2307879,2.0
2308057,3.0
2308693,7.0
2309170,7.0
2309313,3.0
2309440,3.0
2309796,7.0
2309932,7.0
2310116,7.0
2310557,6.0
2310746,7.0
2311249,11.0
2311372,7.0
2311498,7.0
2311851,7.0
2311987,7.0
2312138,3.0
2312616,7.0
2312817,4.0
2313269,3.0
2313434,7.0
2313554,7.0
2313740,3.0
2313876,3.0
2314042,7.0
2314197,7.0
2314840,3.0
2315329,7.0
2315425,2.0
2315609,7.0
2315764,3.0
2316061,7.0
2316109,4.0
2316217,3.0
2316449,3.0
2316547,3.0
2317633,3.0
2317817,7.0
2317928,7.0
2318062,2.0
2318131,3.0
2318295,11.0
2318478,3.0
2318624,11.0
2318755,3.0
2319252,3.0
2319881,7.0
2319949,3.0
2320081,3.0
2320347,7.0
2320561,11.0
2320781,3.0
2321282,3.0
2321937,7.0
2322000,7.0
2322137,7.0
2322409,7.0
2322587,3.0
2322717,9.0
2322850,7.0
2323053,1.0
2323364,11.0
2323527,3.0
2323957,3.0
2324194,7.0
2324639,7.0
2324906,7.0
2325077,3.0
2325106,7.0
2325350,7.0
2325388,3.0
2325552,3.0
2325803,7.0
2326507,3.0
2326694,7.0
2326959,7.0
2327099,3.0
2327183,11.0
2327407,7.0
2327575,3.0
2327862,7.0
2328298,3.0
2328563,7.0
2328698,3.0
2328714,3.0
2329014,7.0
2329151,7.0
2329396,2.0
2329881,3.0
2330357,7.0
2330718,3.0
2330994,3.0
2331071,7.0
2331206,7.0
2331420,3.0
2331560,8.0
2331808,7.0
2332188,3.0
2332415,7.0
2332540,3.0
2332776,7.0
2332924,3.0
2333074,11.0
2333227,3.0
2333625,7.0
2334240,7.0
2334475,7.0
2334562,3.0
2334832,4.0
2334948,3.0
2335150,11.0
2335357,5.0
2335703,11.0
2336294,7.0
2336497,3.0
2336624,7.0
2336850,3.0
2336972,3.0
2337169,3.0
2337419,7.0
2337770,7.0
2338124,7.0
2338352,7.0
2338561,7.0
2338682,7.0
2338942,8.0
2339227,7.0
2339473,7.0
2339829,7.0
2340145,3.0
2340381,3.0
2340561,2.0
2340622,7.0
2340818,9.0
2340963,3.0
2341251,3.0
2341436,1.0
2341885,7.0
2342205,7.0
2342581,3.0
2342646,3.0
2342878,7.0
2343012,3.0
2343044,11.0
2343458,3.0
2343764,3.0
2344227,3.0
2344334,7.0
2344634,7.0
2344938,7.0
2345070,7.0
2345100,7.0
2345532,11.0
2345782,3.0
2346219,3.0
2346280,7.0
2346389,7.0
2346661,3.0
2347000,7.0
2347129,7.0
2347558,3.0
2347778,3.0
2347803,3.0
2348275,7.0
2348364,11.0
2348489,5.0
2348953,7.0
2349059,7.0
2349604,3.0
2349616,7.0
2349831,7.0
2350265,2.0
2350420,7.0
2351010,7.0
2351115,7.0
2351165,7.0
2351538,3.0
2351669,7.0
2351675,7.0
2351899,7.0
2352345,11.0
2353033,3.0
2353172,7.0
2353224,7.0
2353558,3.0
2353723,7.0
2353823,6.0
2353887,2.0
2354378,4.0
2354398,7.0
2355003,3.0
2355100,4.0
2355224,7.0
2355613,7.0
2355750,3.0
2355846,3.0
2356455,7.0
2357022,3.0
2357168,4.0
2357331,5.0
2357385,5.0
2357571,3.0
2357688,11.0
2357778,3.0
2357926,11.0
2358439,1.0
2358867,2.0
2359051,3.0
2359220,7.0
2359294,1.0
2359625,7.0
2359709,3.0
2359945,3.0
2360170,3.0
2360417,3.0
2360457,3.0
2361068,3.0
2361274,7.0
2361572,3.0
2361702,11.0
2361761,7.0
2361960,7.0
2362247,11.0
2362439,3.0
2362864,2.0
2363091,3.0
2363329,7.0
2363625,7.0
2363724,3.0
2363986,3.0
2364518,11.0
2364947,11.0
2365115,3.0
2365234,11.0
2365358,3.0
2365686,7.0
2365782,7.0
2366010,3.0
2366206,2.0
2366477,3.0
2366506,2.0
2366906,1.0
2367131,3.0
2367285,7.0
2367705,3.0
2367802,3.0
2367962,1.0
2368228,3.0
2368403,3.0
2368533,7.0
2368570,7.0
2368891,2.0
2369121,2.0
2369593,1.0
2369687,3.0
2369759,7.0
2370017,7.0
2370239,3.0
2370324,5.0
2370503,5.0
2370917,3.0
2371138,3.0
2371745,7.0
2371815,7.0
2372036,3.0
2372292,7.0
2372319,2.0
2372526,3.0
2372572,4.0
2373164,3.0
2373724,7.0
2373766,3.0
2373872,7.0
2374318,3.0
2374379,7.0
2374515,2.0
2374928,1.0
2375072,9.0
2375220,7.0
2375497,3.0
2375599,2.0
2375780,7.0
2375900,9.0
2376338,3.0
2377006,11.0
2377128,7.0
2377273,7.0
2377423,2.0
2377548,4.0
2377652,7.0
2377832,4.0
2377959,7.0
2378220,2.0
2379085,11.0
2379328,7.0
2379453,3.0
2379601,7.0
2379703,7.0
2379852,3.0
2381053,7.0
2381305,7.0
2381353,3.0
2381527,11.0
2381628,3.0
2381760,7.0
2381905,7.0
2382109,1.0
2382172,7.0
2382745,3.0
2383326,3.0
2383408,7.0
2383549,3.0
2383913,9.0
2383926,3.0
2384199,3.0
2385039,3.0
2385082,7.0
2385290,2.0
2385350,3.0
2385492,11.0
2385616,7.0
2385846,7.0
2385969,7.0
2386200,3.0
2386611,3.0
2387092,7.0
2387407,7.0
2387759,9.0
2387868,3.0
2388023,7.0
2388221,3.0
2388377,7.0
2388492,2.0
2388670,7.0
2389148,7.0
2389926,7.0
2390077,7.0
2390273,7.0
2390439,7.0
2390545,7.0
2390659,2.0
2390780,5.0
2391177,3.0
2391391,3.0
2391776,3.0
2391902,3.0
2391949,3.0
2392297,3.0
2392464,3.0
2392612,4.0
2393064,3.0
2393081,5.0
2393794,3.0
2393953,7.0
2394356,7.0
2394373,11.0
2394529,4.0
2394667,7.0
2395121,7.0
2395151,4.0
2395645,3.0
2395783,3.0
2395814,3.0
2396010,7.0
2396374,3.0
2396491,5.0
2396930,3.0
2397148,3.0
2397721,11.0
2397806,3.0
2398031,3.0
2398245,7.0
2398486,5.0
2398513,3.0
2398990,7.0
2399225,4.0
2399785,7.0
2399827,3.0
2400086,7.0
2400324,11.0
2400506,3.0
2400583,4.0
2400945,3.0
2401043,7.0
2401257,3.0
2401838,7.0
2402174,11.0
2402412,11.0
2402564,7.0
2402637,7.0
2402906,1.0
2403123,11.0
2403275,3.0
2403892,7.0
2404232,7.0
2404470,7.0
2404735,5.0
2404972,4.0
2405373,11.0
2405617,6.0
2405953,7.0
2406134,5.0
2406250,3.0
2406525,7.0
2406736,3.0
2406758,3.0
2407026,7.0
2407223,2.0
2407430,7.0
2407847,2.0
2407943,2.0
2408110,2.0
2408307,7.0
2408582,7.0
2409278,7.0
2409424,3.0
2409495,7.0
2409670,2.0
2409833,7.0
2409865,3.0
2410008,7.0
2410164,7.0
2410860,0.0
2410983,3.0
2411302,3.0
2411462,3.0
2411547,7.0
2411738,7.0
2412065,7.0
2412220,7.0
2412518,1.0
2412916,7.0
2413003,3.0
2413186,3.0
2413385,8.0
2413601,7.0
2413769,3.0
2414253,3.0
2414575,7.0
2414725,3.0
2415000,8.0
2415062,7.0
2415247,7.0
2415441,7.0
2415836,7.0
2416311,7.0
2416635,7.0
2416752,3.0
2417059,7.0
2417119,7.0
2417270,3.0
2417496,7.0
2417858,3.0
2418357,2.0
2418466,6.0
2418717,11.0
2418822,4.0
2418943,2.0
2419128,4.0
2419172,7.0
2419582,11.0
2420418,7.0
2420486,3.0
2420742,3.0
2420893,7.0
2421015,4.0
2421177,4.0
2421227,7.0
2421635,7.0
2422485,7.0
2422563,11.0
2422803,7.0
2422973,4.0
2423081,7.0
2423231,7.0
2423291,7.0
2423689,7.0
2423890,2.0
2424513,3.0
2424651,11.0
2425106,3.0
2425292,7.0
2425389,5.0
2425756,7.0
2426027,6.0
2426163,1.0
2426532,3.0
2426728,11.0
2426858,2.0
2426879,11.0
2427313,3.0
2428011,3.0
2428052,3.0
2428222,7.0
2428426,9.0
2428592,7.0
2428760,3.0
2428876,3.0
2429173,3.0
2429413,5.0
2429710,3.0
2430094,11.0
2430290,7.0
2430507,11.0
2430814,7.0
2430937,7.0
2431464,3.0
2431562,1.0
2431750,3.0
2432152,7.0
2432176,5.0
2432370,7.0
2432847,3.0
2432966,3.0
2433520,7.0
2433617,7.0
2434145,2.0
2434234,7.0
2434456,11.0
2434746,11.0
2434907,7.0
2435035,7.0
2435581,7.0
2435704,11.0
2435867,3.0
2436209,7.0
2436306,7.0
2436478,3.0
2437004,5.0
2437187,6.0
2437602,3.0
2437808,5.0
2437920,4.0
2438266,7.0
2438384,11.0
2438546,4.0
2439083,11.0
2439388,3.0
2439680,11.0
2439901,11.0
2439981,7.0
2440456,7.0
2440633,8.0
2441116,3.0
2441216,11.0
2441443,4.0
2441737,7.0
2441891,2.0
2442038,4.0
2442332,3.0
2442516,7.0
2442697,7.0
2443174,7.0
2443466,3.0
